TicketPrice,ReturnTrip,TripType,Age,Gender,TravelTime,Region
61.38,No,Half,29,Male,PM,International
64.23,Yes,Full,30,Male,AM,Europe
114.07,No,Full,74,Male,AM,Europe
8.21,No,Full,76,Male,AM,International
107.48,No,Full,52,Female,PM,Europe
22.89,Yes,Full,35,Female,PM,Europe
86.47,Yes,Half,64,Female,AM,Europe
69.13,Yes,Full,75,Female,PM,Europe
8.45,No,Full,49,Male,PM,Europe
15.2,No,Full,41,Female,PM,Europe
25.69,Yes,Half,53,Female,AM,Europe
45.5,No,Full,53,Female,AM,International
8.07,No,Full,45,Male,AM,Europe
48.7,Yes,Half,55,Male,AM,Europe
10.42,No,Full,67,Female,AM,International
91.92,No,Full,73,Male,AM,Europe
99.91,No,Full,20,Female,AM,International
68.85,No,Full,71,Female,PM,Europe
24.9,Yes,Full,18,Other,AM,International
84.67,Yes,Full,35,Female,PM,Europe
19.23,No,Half,25,Female,PM,Europe
114.99,Yes,Full,58,Male,AM,International
23.6,No,Full,22,Female,PM,International
81.82,No,Full,35,Male,PM,Europe
90.55,Yes,Half,35,Male,AM,Europe
69.7,Yes,Full,51,Female,PM,Europe
11.52,No,Half,60,Female,PM,Europe
102.73,No,Full,52,Male,PM,Europe
96.42,Yes,Full,19,Female,AM,Europe
85.98,Yes,Full,53,Other,PM,Europe
24.53,No,Full,22,Female,PM,Europe
20.19,Yes,Full,55,Female,AM,International
76.63,Yes,Full,55,Other,AM,Europe
21.36,No,Half,36,Male,PM,International
95.83,No,Full,55,Male,PM,Europe
44.11,No,Full,79,Female,PM,Europe
21.25,No,Half,51,Male,AM,Europe
38.19,No,Full,49,Female,PM,Europe
30.33,No,Full,38,Female,AM,Europe
48.12,No,Full,76,Male,PM,International
78.94,No,Full,53,Female,PM,International
86.51,Yes,Full,74,Female,AM,Europe
102.62,No,Full,38,Female,PM,Europe
71.91,No,Full,19,Male,PM,Europe
69.66,No,Full,61,Female,PM,Europe
25.92,No,Half,74,Male,AM,Europe
14.95,No,Full,71,Male,AM,Europe
113.22,No,Full,29,Female,AM,Europe
39.27,Yes,Half,59,Male,AM,Europe
40.24,No,Full,62,Male,PM,Europe
117.79,No,Full,50,Female,AM,Europe
6.19,No,Half,69,Female,AM,Europe
111.36,No,Full,75,Female,PM,Europe
20.19,No,Full,45,Male,AM,Europe
64.99,No,Half,27,Female,PM,Europe
13.47,Yes,Full,65,Female,PM,Europe
8.31,Yes,Half,41,Female,PM,International
70.47,No,Full,74,Male,AM,Europe
61.24,Yes,Full,45,Male,PM,Europe
33.55,No,Full,64,Female,PM,International
70.38,No,Full,50,Female,AM,Europe
96.29,No,Full,66,Male,PM,Europe
82.78,No,Half,72,Female,AM,International
35.71,Yes,Half,48,Female,AM,International
75.5,No,Full,74,Male,PM,Europe
33.83,No,Full,80,Male,AM,Europe
67.15,No,Full,41,Female,AM,Europe
54.41,No,Half,43,Female,AM,International
61.79,Yes,Full,29,Male,PM,Europe
66.76,No,Full,51,Female,AM,Europe
38.91,No,Full,32,Female,PM,Europe
58.07,No,Full,47,Female,PM,International
104.59,No,Full,58,Female,PM,Europe
106.02,Yes,Half,24,Female,AM,Europe
20.07,No,Half,68,Male,AM,Europe
82.3,No,Full,76,Female,PM,Europe
69.68,No,Half,49,Female,PM,Europe
83.79,No,Full,62,Male,PM,International
28.36,Yes,Full,20,Female,PM,International
68.03,No,Half,45,Male,AM,Europe
100.62,Yes,Full,45,Female,AM,International
90.06,No,Full,68,Male,AM,International
115.78,Yes,Full,61,Female,PM,Europe
102.76,No,Full,40,Male,PM,International
95.29,Yes,Full,58,Female,PM,Europe
97.24,No,Half,34,Male,AM,Europe
50.39,No,Half,23,Female,AM,Europe
51.45,Yes,Full,44,Female,PM,International
27.49,Yes,Half,70,Female,PM,Europe
107.92,No,Half,55,Male,PM,Europe
68.97,No,Half,30,Other,PM,Europe
118.4,Yes,Full,46,Female,PM,Europe
13.06,No,Full,40,Female,PM,Europe
98.75,Yes,Full,43,Female,PM,Europe
7.87,No,Full,76,Female,PM,International
84.46,Yes,Full,33,Male,AM,Europe
36.48,No,Half,68,Male,PM,International
106.55,No,Full,80,Female,AM,Europe
57.21,Yes,Full,58,Female,AM,Europe
68.2,No,Full,66,Female,PM,Europe
75.52,Yes,Full,18,Female,AM,International
101.72,No,Full,26,Female,PM,International
99.93,Yes,Full,61,Female,PM,Europe
94.95,No,Full,58,Other,AM,International
96.87,No,Half,62,Female,PM,Europe
75.79,No,Half,79,Male,AM,International
17.07,No,Half,21,Female,PM,Europe
25.91,Yes,Half,65,Female,PM,Europe
84.06,No,Half,46,Male,PM,International
27.21,No,Full,60,Female,AM,Europe
59.76,Yes,Half,46,Male,PM,Europe
11.85,Yes,Full,52,Female,PM,Europe
11.97,Yes,Half,20,Male,AM,International
11.99,No,Full,30,Female,PM,Europe
24.35,No,Full,72,Male,PM,Europe
61.75,No,Full,51,Male,PM,Europe
52.55,Yes,Half,68,Male,AM,Europe
93.12,No,Full,71,Male,PM,International
56.03,No,Full,21,Male,AM,International
74.66,No,Full,32,Female,AM,Europe
33.33,No,Full,68,Female,PM,Europe
104.68,Yes,Half,48,Female,AM,Europe
69.92,Yes,Full,53,Female,PM,International
103.54,Yes,Full,28,Female,AM,International
33.68,Yes,Full,40,Female,AM,International
118.76,No,Full,80,Male,PM,International
34.9,Yes,Full,46,Other,PM,Europe
80.23,Yes,Full,28,Male,PM,International
23.51,Yes,Full,47,Male,AM,Europe
10.79,Yes,Full,32,Female,PM,Europe
77.49,Yes,Full,67,Female,PM,International
104.63,No,Full,80,Female,AM,International
13.89,No,Half,30,Female,AM,Europe
67.37,No,Full,63,Male,AM,Europe
103.52,No,Full,28,Female,PM,Europe
87.72,Yes,Full,61,Female,PM,International
73.86,Yes,Half,44,Female,AM,Europe
80.14,No,Full,33,Female,AM,International
84.11,No,Half,39,Female,AM,Europe
110.17,No,Half,69,Female,AM,International
34.68,No,Full,23,Male,AM,Europe
99.72,No,Full,37,Female,PM,International
86.68,No,Half,48,Female,PM,Europe
28.73,No,Full,43,Other,AM,Europe
98.03,No,Half,41,Male,PM,Europe
27.03,No,Full,60,Female,PM,Europe
18.98,No,Full,63,Male,PM,Europe
66.3,No,Half,27,Male,AM,Europe
5.07,No,Half,59,Other,AM,Europe
105.54,Yes,Full,64,Female,AM,Europe
41.51,Yes,Full,28,Male,AM,Europe
54.78,Yes,Full,19,Female,AM,Europe
40.05,No,Half,60,Female,PM,Europe
99.16,No,Half,40,Male,AM,Europe
53.55,No,Full,56,Male,PM,Europe
82.26,Yes,Half,58,Male,PM,Europe
25.22,No,Full,69,Female,AM,Europe
11.9,No,Half,49,Male,PM,Europe
71.61,Yes,Half,40,Male,PM,Europe
68.1,No,Full,46,Male,AM,Europe
78.81,Yes,Full,59,Female,AM,Europe
97.64,Yes,Half,80,Female,PM,Europe
47.68,Yes,Full,56,Female,PM,Europe
103.37,Yes,Full,18,Male,AM,International
11.71,No,Full,56,Female,AM,Europe
22.05,Yes,Full,24,Female,PM,International
63.91,No,Full,54,Male,PM,Europe
63.74,Yes,Half,36,Female,PM,Europe
56.85,No,Full,68,Male,AM,International
21.43,Yes,Half,80,Female,PM,International
81.85,No,Full,62,Male,AM,International
49.57,Yes,Full,19,Female,PM,Europe
36.75,No,Full,63,Male,AM,Europe
26.57,Yes,Full,19,Female,PM,Europe
108.04,Yes,Full,51,Male,AM,Europe
96.45,No,Half,56,Female,AM,Europe
24.41,Yes,Full,68,Male,PM,Europe
6.21,Yes,Full,51,Female,PM,International
19.11,Yes,Half,47,Female,PM,International
17.71,No,Full,45,Female,AM,International
92.78,Yes,Full,40,Female,AM,Europe
51.88,Yes,Full,19,Male,PM,Europe
47.48,Yes,Half,45,Male,PM,Europe
54.73,No,Half,78,Female,AM,Europe
90.4,No,Full,54,Male,PM,Europe
81.31,No,Full,35,Male,AM,International
88.21,Yes,Half,18,Female,AM,Europe
73.07,No,Half,35,Male,AM,Europe
39.9,No,Full,27,Female,AM,Europe
39.02,Yes,Full,75,Male,AM,Europe
36.3,No,Full,57,Female,AM,Europe
112.54,No,Full,24,Male,AM,International
18.65,No,Half,74,Male,PM,International
36.92,No,Full,53,Male,PM,Europe
100.32,Yes,Full,41,Female,PM,Europe
118.39,No,Half,41,Male,AM,International
30.0,No,Full,69,Female,PM,Europe
116.68,Yes,Half,60,Male,PM,International
88.97,No,Full,45,Female,PM,Europe
48.94,Yes,Full,73,Male,PM,International
44.41,No,Full,33,Female,PM,International
104.76,Yes,Full,51,Male,AM,Europe
36.94,Yes,Full,44,Female,AM,International
40.72,No,Half,59,Female,PM,Europe
7.91,Yes,Full,38,Female,PM,International
63.26,No,Full,64,Female,AM,Europe
29.53,No,Half,30,Female,AM,Europe
119.3,Yes,Half,54,Female,PM,Europe
22.53,Yes,Half,72,Male,AM,Europe
106.37,Yes,Half,39,Male,AM,Europe
21.97,Yes,Full,33,Female,PM,Europe
50.57,No,Full,56,Male,PM,Europe
77.23,No,Full,68,Male,AM,Europe
109.67,No,Half,44,Female,AM,Europe
107.62,No,Full,46,Male,AM,Europe
28.42,No,Half,60,Male,AM,Europe
25.14,Yes,Full,80,Female,AM,International
87.6,No,Full,66,Male,PM,Europe
32.93,Yes,Full,25,Male,PM,Europe
114.55,No,Half,66,Female,PM,Europe
8.57,Yes,Full,47,Female,PM,Europe
26.67,No,Half,38,Male,PM,Europe
17.91,No,Full,79,Male,AM,Europe
82.71,No,Full,46,Female,PM,Europe
7.84,No,Half,52,Female,PM,Europe
68.49,No,Full,23,Female,PM,Europe
94.71,No,Half,65,Male,PM,Europe
18.94,No,Full,22,Male,PM,Europe
21.51,Yes,Full,74,Female,PM,Europe
23.06,No,Full,50,Other,PM,Europe
20.86,No,Half,39,Male,AM,Europe
91.21,Yes,Full,48,Female,AM,Europe
43.89,Yes,Full,48,Female,AM,Europe
65.46,No,Full,23,Female,PM,International
7.98,Yes,Full,71,Male,AM,Europe
96.62,No,Full,28,Female,AM,International
6.54,Yes,Half,77,Female,AM,Europe
115.83,Yes,Full,51,Female,PM,Europe
116.69,Yes,Full,68,Male,PM,Europe
8.77,Yes,Full,45,Female,PM,Europe
13.98,Yes,Full,79,Male,PM,Europe
67.91,No,Half,54,Female,PM,Europe
45.17,Yes,Full,41,Male,PM,Europe
78.02,Yes,Full,36,Male,PM,International
80.19,No,Half,46,Female,AM,International
8.12,Yes,Full,58,Other,PM,Europe
30.4,No,Full,18,Male,AM,Europe
82.42,No,Full,78,Male,AM,Europe
27.77,Yes,Half,80,Male,PM,Europe
10.48,No,Full,59,Male,AM,Europe
66.83,No,Full,56,Female,AM,Europe
22.48,Yes,Half,46,Female,PM,Europe
108.33,No,Half,44,Male,PM,International
100.24,Yes,Half,74,Female,PM,International
92.22,No,Half,76,Male,PM,International
100.61,Yes,Full,32,Female,PM,Europe
97.05,No,Half,62,Female,PM,Europe
95.87,No,Half,53,Male,AM,International
119.67,No,Full,29,Male,AM,Europe
91.49,Yes,Half,76,Female,AM,Europe
60.86,No,Full,29,Female,AM,International
82.12,Yes,Full,50,Female,PM,Europe
20.62,No,Half,79,Female,AM,Europe
9.94,No,Half,38,Male,PM,Europe
37.28,No,Half,19,Female,PM,Europe
59.72,Yes,Full,68,Male,AM,Europe
26.05,Yes,Full,55,Female,PM,Europe
94.2,No,Half,26,Male,PM,Europe
108.85,No,Full,61,Female,PM,Europe
29.36,No,Half,67,Male,PM,International
90.92,Yes,Full,37,Female,PM,International
35.09,Yes,Full,66,Male,PM,Europe
44.93,Yes,Full,66,Female,AM,Europe
35.16,No,Full,46,Other,PM,Europe
29.36,Yes,Full,71,Male,AM,International
37.09,No,Full,67,Male,AM,Europe
46.77,No,Half,48,Female,AM,Europe
26.68,No,Full,72,Male,AM,Europe
104.16,Yes,Half,40,Female,PM,Europe
11.04,No,Full,42,Female,PM,Europe
81.84,No,Full,71,Male,PM,Europe
57.93,No,Full,49,Female,PM,Europe
67.48,Yes,Full,47,Male,AM,International
108.33,Yes,Full,45,Female,AM,Europe
25.95,No,Full,58,Female,PM,Europe
35.04,Yes,Full,49,Female,AM,Europe
51.73,No,Full,35,Female,AM,International
31.62,No,Half,51,Female,PM,International
96.58,No,Full,53,Male,AM,Europe
24.94,No,Full,59,Male,AM,International
70.56,No,Full,73,Male,PM,International
10.9,No,Half,65,Female,PM,International
14.61,No,Full,31,Male,PM,Europe
6.36,Yes,Half,37,Female,PM,Europe
73.19,No,Half,80,Female,PM,Europe
67.73,No,Full,28,Male,AM,Europe
61.56,No,Full,26,Female,AM,Europe
39.43,Yes,Half,43,Female,AM,International
65.96,No,Half,19,Female,AM,Europe
61.12,Yes,Full,60,Male,PM,Europe
79.91,Yes,Full,80,Male,PM,Europe
42.91,No,Full,68,Female,PM,International
31.54,No,Full,24,Male,PM,International
88.5,Yes,Full,42,Female,PM,Europe
85.23,Yes,Half,55,Male,AM,Europe
22.69,No,Full,36,Male,PM,Europe
88.32,No,Half,79,Female,AM,Europe
80.74,No,Full,74,Female,AM,International
109.21,Yes,Full,28,Male,PM,International
86.63,Yes,Full,25,Female,PM,Europe
114.1,No,Full,64,Male,PM,Europe
91.59,No,Full,42,Male,PM,International
14.32,Yes,Full,40,Female,PM,Europe
100.14,Yes,Full,37,Female,PM,International
32.52,No,Full,79,Male,AM,Europe
84.48,No,Full,22,Male,AM,International
65.18,No,Full,55,Female,PM,International
102.54,No,Full,30,Female,AM,Europe
16.42,No,Full,40,Male,AM,International
82.21,No,Full,53,Female,PM,Europe
43.65,No,Full,50,Male,AM,Europe
39.24,No,Half,70,Male,AM,International
26.16,No,Full,33,Male,AM,International
46.81,Yes,Full,23,Male,PM,Europe
5.38,No,Half,62,Male,AM,Europe
93.61,Yes,Full,37,Female,AM,International
60.49,No,Full,68,Female,AM,International
90.2,No,Full,76,Female,PM,Europe
39.29,No,Full,19,Male,AM,Europe
86.51,No,Full,57,Male,PM,International
82.04,No,Full,59,Female,PM,International
97.85,No,Full,38,Female,AM,Europe
36.39,No,Half,74,Female,PM,Europe
116.65,Yes,Full,40,Female,PM,International
65.5,Yes,Full,39,Female,PM,Europe
41.47,No,Half,55,Male,PM,Europe
57.94,No,Half,42,Female,PM,Europe
109.63,No,Half,28,Male,AM,Europe
74.43,No,Half,61,Male,PM,Europe
79.14,Yes,Full,44,Male,AM,Europe
104.16,No,Half,18,Female,PM,Europe
18.73,No,Half,33,Male,AM,Europe
41.72,No,Full,24,Female,AM,Europe
91.77,Yes,Full,43,Female,PM,International
89.0,Yes,Half,43,Male,AM,International
118.4,No,Full,77,Male,PM,Europe
54.11,Yes,Full,54,Other,PM,Europe
12.37,Yes,Full,25,Male,PM,Europe
81.56,Yes,Full,62,Other,PM,Europe
86.15,No,Full,48,Male,PM,Europe
76.8,No,Full,36,Female,PM,International
70.58,Yes,Full,31,Female,PM,Europe
36.96,Yes,Full,53,Female,PM,Europe
42.67,Yes,Full,29,Female,AM,International
113.48,Yes,Full,56,Female,AM,International
80.93,Yes,Full,41,Female,PM,Europe
52.17,No,Half,65,Male,AM,Europe
89.05,No,Full,66,Other,AM,Europe
59.8,No,Half,28,Male,AM,Europe
65.66,No,Full,58,Male,AM,Europe
109.68,No,Half,62,Female,PM,Europe
104.15,No,Half,22,Female,AM,Europe
24.2,Yes,Full,73,Female,PM,International
79.81,No,Half,21,Female,AM,International
112.75,Yes,Half,44,Female,AM,Europe
100.75,No,Full,63,Female,PM,Europe
48.37,No,Half,37,Female,PM,International
62.13,No,Full,72,Female,PM,International
91.27,No,Half,45,Female,AM,Europe
111.06,No,Half,60,Female,PM,Europe
72.7,No,Half,72,Female,AM,Europe
44.09,No,Full,45,Female,AM,Europe
59.52,Yes,Half,49,Male,PM,Europe
104.82,Yes,Full,76,Female,AM,Europe
68.57,Yes,Full,69,Male,AM,International
52.42,No,Half,78,Male,AM,Europe
56.45,Yes,Full,45,Male,PM,International
27.34,No,Full,69,Male,AM,Europe
83.35,No,Half,22,Female,PM,Europe
46.54,No,Full,19,Male,PM,Europe
43.54,No,Full,79,Female,PM,Europe
97.92,No,Full,19,Male,PM,Europe
71.45,No,Full,25,Male,AM,International
67.92,Yes,Half,59,Female,PM,Europe
27.29,Yes,Full,47,Male,AM,Europe
94.69,Yes,Full,30,Female,PM,International
107.88,No,Half,69,Female,PM,Europe
60.47,No,Full,76,Male,AM,Europe
114.51,No,Full,37,Male,AM,Europe
68.05,Yes,Full,34,Female,PM,International
28.96,Yes,Full,73,Female,AM,Europe
9.52,No,Full,77,Male,AM,Europe
87.57,No,Full,34,Male,PM,Europe
52.08,Yes,Half,18,Male,AM,International
104.26,No,Full,68,Female,AM,Europe
91.27,No,Full,70,Male,AM,Europe
33.03,No,Full,74,Female,PM,International
39.76,Yes,Full,64,Male,AM,International
15.0,Yes,Full,61,Male,PM,Europe
87.75,No,Half,78,Male,PM,International
99.14,No,Full,55,Female,PM,Europe
60.28,Yes,Full,37,Male,AM,International
75.87,Yes,Full,23,Male,AM,Europe
27.29,No,Full,20,Male,AM,Europe
116.11,Yes,Full,71,Male,PM,Europe
41.56,No,Full,25,Male,PM,International
89.89,Yes,Full,24,Female,PM,Europe
68.74,No,Full,24,Male,PM,Europe
71.57,No,Half,21,Female,AM,International
117.34,No,Half,58,Male,PM,International
115.51,No,Full,49,Female,AM,Europe
35.05,No,Full,68,Male,AM,Europe
78.31,No,Full,77,Other,AM,Europe
25.25,No,Full,77,Female,PM,Europe
91.89,No,Full,20,Male,PM,Europe
73.85,Yes,Full,25,Female,PM,Europe
111.0,No,Full,35,Male,AM,Europe
84.28,No,Full,20,Female,PM,Europe
60.62,Yes,Half,29,Male,PM,Europe
38.63,No,Half,48,Female,AM,Europe
23.87,No,Full,76,Female,AM,International
34.26,Yes,Half,40,Female,AM,Europe
99.0,No,Full,75,Male,PM,International
112.57,No,Half,28,Female,PM,International
102.69,No,Full,65,Female,AM,Europe
99.74,No,Half,45,Male,PM,International
41.23,No,Full,65,Male,AM,International
78.56,No,Full,67,Female,PM,Europe
70.09,No,Full,67,Male,AM,International
95.89,No,Half,34,Female,AM,International
81.81,No,Full,73,Female,AM,Europe
7.26,Yes,Full,47,Female,AM,Europe
75.61,Yes,Full,61,Male,PM,Europe
12.64,Yes,Half,20,Male,AM,Europe
80.71,Yes,Half,35,Male,PM,International
42.89,No,Full,41,Female,PM,Europe
91.56,Yes,Half,71,Female,AM,Europe
77.92,Yes,Full,31,Female,PM,International
68.48,No,Full,79,Female,AM,Europe
100.24,No,Full,67,Female,PM,Europe
60.61,Yes,Half,31,Female,AM,Europe
107.47,Yes,Full,69,Male,PM,Europe
101.48,No,Full,77,Female,PM,Europe
11.63,No,Half,51,Female,AM,Europe
107.91,No,Half,44,Male,PM,Europe
76.38,Yes,Half,36,Male,PM,Europe
115.98,Yes,Full,72,Female,AM,Europe
89.14,No,Full,31,Female,AM,Europe
95.65,No,Half,33,Male,AM,International
66.94,Yes,Full,45,Female,PM,International
115.96,Yes,Half,22,Male,PM,Europe
85.95,Yes,Full,59,Male,PM,International
53.22,Yes,Full,65,Female,AM,Europe
12.93,No,Full,60,Male,AM,Europe
117.46,No,Full,78,Male,AM,Europe
106.41,No,Half,22,Female,AM,International
78.21,No,Full,78,Male,PM,International
68.47,No,Full,70,Female,PM,Europe
75.08,No,Full,50,Male,PM,International
105.64,No,Full,76,Female,PM,International
111.26,No,Full,32,Female,PM,International
38.48,Yes,Half,75,Female,AM,Europe
39.94,No,Full,42,Female,PM,Europe
10.61,No,Full,38,Other,AM,Europe
118.89,No,Full,54,Male,AM,Europe
116.01,No,Full,64,Male,PM,International
95.42,No,Full,19,Female,AM,International
55.99,Yes,Full,33,Female,PM,International
70.54,No,Full,38,Female,PM,International
94.03,No,Half,39,Male,AM,Europe
30.48,Yes,Full,40,Male,AM,Europe
30.13,No,Full,33,Female,PM,International
69.61,No,Full,23,Other,AM,International
82.94,No,Full,28,Male,PM,Europe
63.77,No,Full,71,Female,AM,Europe
39.7,No,Full,58,Female,PM,Europe
49.74,No,Full,68,Female,AM,International
72.54,No,Half,18,Female,PM,International
11.84,Yes,Full,75,Female,AM,International
117.31,No,Full,80,Female,PM,International
116.73,No,Full,46,Female,AM,Europe
101.95,No,Half,46,Male,AM,Europe
47.11,No,Full,55,Female,AM,International
81.78,No,Full,75,Male,PM,Europe
78.94,Yes,Half,65,Male,PM,Europe
52.01,Yes,Full,47,Male,PM,International
106.32,No,Full,45,Male,AM,Europe
68.57,No,Full,40,Male,AM,Europe
9.34,No,Full,72,Female,AM,International
39.28,Yes,Full,77,Female,AM,Europe
90.53,Yes,Full,80,Female,AM,Europe
103.26,Yes,Full,29,Male,PM,Europe
75.39,Yes,Full,22,Male,AM,International
80.67,No,Full,20,Male,PM,International
95.16,No,Full,59,Female,PM,International
53.67,No,Half,37,Female,PM,Europe
20.93,Yes,Half,77,Female,AM,Europe
38.81,No,Full,20,Female,PM,International
61.47,No,Full,69,Female,PM,Europe
86.61,No,Half,53,Male,PM,Europe
47.51,Yes,Half,36,Female,PM,International
32.19,No,Half,20,Female,PM,International
53.44,No,Full,39,Male,AM,Europe
97.71,Yes,Full,70,Female,PM,Europe
77.06,No,Half,31,Female,PM,Europe
59.83,Yes,Half,52,Female,AM,Europe
36.26,No,Full,48,Other,PM,Europe
35.18,No,Full,60,Female,AM,International
32.87,Yes,Full,56,Female,PM,Europe
73.27,No,Full,20,Female,PM,Europe
19.14,No,Full,77,Female,PM,International
97.82,No,Half,30,Female,AM,Europe
60.22,Yes,Full,30,Female,PM,Europe
115.46,Yes,Half,77,Male,PM,International
32.96,No,Half,56,Female,PM,International
82.86,Yes,Full,31,Male,PM,International
48.37,Yes,Full,23,Male,PM,Europe
117.84,Yes,Half,39,Male,AM,International
77.44,No,Full,68,Female,AM,International
84.06,No,Full,52,Male,AM,Europe
21.27,Yes,Full,53,Male,PM,Europe
46.75,Yes,Half,72,Female,PM,Europe
87.17,Yes,Full,69,Female,AM,Europe
43.16,No,Full,52,Male,AM,Europe
94.23,Yes,Half,37,Male,AM,International
89.2,Yes,Full,67,Female,AM,International
15.99,Yes,Half,75,Female,PM,Europe
19.08,Yes,Full,31,Male,AM,Europe
19.37,No,Half,45,Male,PM,Europe
8.72,Yes,Full,62,Female,AM,Europe
42.63,No,Full,72,Male,AM,Europe
83.08,Yes,Half,45,Female,PM,Europe
62.36,Yes,Full,35,Female,AM,International
20.47,No,Half,56,Male,PM,Europe
68.61,Yes,Full,41,Male,AM,Europe
108.86,No,Full,71,Male,PM,International
9.55,No,Full,77,Female,PM,Europe
53.46,Yes,Half,27,Female,PM,Europe
24.77,Yes,Full,43,Female,AM,Europe
9.12,No,Half,25,Male,AM,Europe
10.05,No,Full,78,Female,AM,Europe
66.1,No,Half,27,Female,AM,Europe
65.16,No,Full,78,Female,AM,International
37.59,Yes,Full,39,Male,PM,International
81.87,No,Full,50,Female,AM,Europe
36.75,Yes,Full,47,Female,AM,International
42.43,Yes,Full,67,Male,PM,Europe
5.22,No,Full,48,Male,AM,Europe
18.8,Yes,Full,20,Female,PM,International
52.09,No,Full,61,Male,AM,Europe
58.54,No,Half,78,Female,PM,Europe
26.96,Yes,Full,71,Female,AM,Europe
95.1,No,Full,48,Male,PM,Europe
67.5,No,Full,58,Male,AM,Europe
85.09,No,Full,45,Female,AM,Europe
41.8,Yes,Half,66,Male,PM,Europe
70.83,Yes,Half,50,Male,AM,Europe
28.02,Yes,Full,36,Female,AM,Europe
48.3,No,Full,55,Male,AM,International
71.47,No,Full,22,Female,AM,Europe
37.12,No,Full,22,Female,AM,Europe
30.97,No,Full,33,Female,PM,International
63.81,Yes,Half,56,Male,AM,International
77.0,No,Full,78,Male,AM,International
93.3,No,Half,27,Female,AM,Europe
93.99,Yes,Half,43,Female,AM,Europe
26.24,No,Full,45,Female,PM,Europe
12.18,Yes,Half,31,Female,PM,Europe
75.69,No,Full,32,Male,PM,Europe
114.24,Yes,Half,50,Female,PM,Europe
111.42,No,Full,74,Male,AM,Europe
93.45,No,Full,47,Male,AM,Europe
30.61,Yes,Full,23,Male,AM,Europe
31.35,No,Full,75,Male,AM,Europe
69.21,No,Full,25,Female,AM,Europe
33.93,Yes,Half,28,Male,AM,International
79.84,No,Full,36,Male,AM,Europe
100.25,No,Half,79,Male,PM,International
38.4,Yes,Half,55,Female,PM,Europe
108.56,No,Full,28,Female,PM,Europe
54.36,No,Full,39,Female,AM,Europe
55.35,No,Full,73,Female,AM,Europe
81.4,No,Full,79,Female,PM,Europe
97.83,No,Full,60,Male,PM,International
87.37,No,Half,61,Female,AM,Europe
66.64,No,Full,26,Male,AM,Europe
101.0,Yes,Half,36,Male,PM,Europe
113.79,No,Half,46,Male,PM,International
112.04,No,Full,40,Male,PM,Europe
39.94,Yes,Full,62,Male,PM,Europe
49.32,No,Full,23,Female,PM,Europe
93.84,No,Full,74,Female,PM,Europe
85.17,No,Full,29,Male,PM,International
84.89,Yes,Full,64,Male,AM,International
96.01,No,Full,79,Female,PM,Europe
86.11,No,Full,31,Male,AM,Europe
36.74,No,Half,78,Male,AM,International
69.99,No,Full,69,Male,AM,Europe
44.12,No,Full,79,Female,AM,International
39.42,Yes,Full,72,Female,AM,Europe
